3gbq	1144.64	-722.64	13	3	4323	1869.2	42	12.1204	1.9	12.92	181	3191.4	3gbq	Protein-Ligand	NMR	Kd	5.455932
3gc3	2044.56	-2644.62	12	4	18154.8	16101.3	36	10.7338	0.59	127.01	226.2	18138.4	3gc3	Protein-Protein	2.2	Kd	5.68
3gj3	839.395	-998.799	1.5	2	10144.9	2127.7	21	6.1203	-0.73	80.03	107.3	11216.9	3gj3	Protein-Protein	1.79	Kd	4.309804
3gj6	949.435	-1071.24	2.5	1	10211.7	2269.6	25	7.33084	-0.99	78.51	47.8	11290.6	3gj6	Protein-Protein	2.7	Kd	5.187087
3gni	3755.8	-4981.3	22.5	27	18730.8	16804.7	87	26.4637	-4.58	120.2	1041.4	18444.4	3gni	Protein-Protein	2.35	Kd	7.920819
3gqi	945.616	-2300.18	6	7	16751.9	12434.5	22	6.65614	-1.71	110.77	329	16924.6	3gqi	Protein-Protein	2.5	Kd	7.481486
3gty	1521.17	-3640.05	19.5	10	28187.6	9350	41	12.3583	-1.77	73.36	455.7	22229	3gty	Protein-Protein	3.4	Kd	9.327902
3gxu	2366.19	-2700.37	18.5	8	9934.9	8222.5	65	19.5634	-3.56	61.4	335.6	9636.4	3gxu	Protein-Protein	2.5	Kd	6.69
3h1z	2141.41	-1469.8	11.5	6	12139.9	2071.1	43	12.4638	2.42	107.81	258.4	13084.9	3h1z	Protein-Ligand	1.83	Kd	4.66
3h8k	1949.03	-1725.01	7.5	11	9133.3	3269.4	33	9.80133	1.66	73.23	366	9250.8	3h8k	Protein-Protein	1.8	Kd	7.677781
3hct	867.048	-1303.48	11	6	7226.2	8638.3	23	6.9761	4.81	43.7	331.3	5728.5	3hct	Protein-Protein	2.1	Kd	5.829738
3hqh	846.915	-738.445	5	8	7378.1	1125.3	27	8.31092	-2.01	51.29	355.4	7501.5	3hqh	Protein-Ligand	2.3	Kd	4.196543
3hs8	990.076	-797.99	5	4	12258.5	1724.8	21	6.31487	-1.5	100.62	250.8	13427.5	3hs8	Protein-Ligand	1.9	Kd	5.3
3hs9	1094.27	-734.168	2.5	0	11934.2	1594.6	23	6.58137	0	107.81	0	13084.9	3hs9	Protein-Ligand	2.15	Kd	6.31
3i5r	987.937	-684.738	8	5	4548.4	1379.2	31	9.02331	2.44	17.58	173.1	4703.9	3i5r	Protein-Ligand	1.7	Kd	4.4
3idb	2243.55	-3225.61	17	15	15459.3	9301.1	67	19.8218	-0.84	125.66	643.7	19061.5	3idb	Protein-Protein	1.62	Kd	7.946921
3idc	2573.26	-3442.79	14	13	15743.9	10540.8	80	23.9007	-2.43	125.66	471.7	19061.5	3idc	Protein-Protein	2.7	Kd	9.221848
3iiw	928.32	-622.066	4	3	15664.8	813.2	22	6.33055	1.24	143.9	98.7	20339.4	3iiw	Protein-Ligand	1.8	Kd	4.438899
3iiy	839.21	-619.228	3.5	2	15771.6	992.8	14	4.08369	1.24	145.15	98.7	20601.2	3iiy	Protein-Ligand	2.65	Kd	4.79588
3ij0	853.062	-608.412	3.5	4	15584	867.9	18	5.2397	1.24	142.93	98.7	20345.5	3ij0	Protein-Ligand	2.45	Kd	4.879426
3ij1	1100.09	-858.29	5.5	7	15530.9	1325.2	32	9.44577	1.6	142.93	224.3	20345.5	3ij1	Protein-Ligand	2.1	Kd	4.69897
3iol	1268.21	-1051.32	5	3	6618.5	2551.8	17	4.96337	-1.65	43.63	102	5667.8	3iol	Protein-Protein	2.1	IC50	6.30103
3iqq	1363.78	-906.232	5	2	6217.8	1205.9	33	10.1648	-1.28	28.34	111.6	4986.8	3iqq	Protein-Ligand	2.01	Kd	5.54
3ixe	1951.68	-2400.87	11.5	17	9582.4	5940.7	69	20.4667	0.97	51.01	620.6	9686.5	3ixe	Protein-Protein	1.9	IC50	5.638272
3jpx	1028.34	-793.03	5.5	5	15667.7	1142.9	23	6.80352	2.01	143.9	215.1	20339.4	3jpx	Protein-Ligand	2.05	Kd	3.63
3jza	3502.12	-4178.1	20.5	25	9547.2	10456.8	108	32.4188	-0.17	58.69	1140.8	9508.9	3jza	Protein-Protein	1.8	Kd	11.52
3jzo	1518.1	-1070.51	5	1	5694.8	1468.9	26	7.43271	1.23	40.62	53.4	4846.6	3jzo	Protein-Ligand	1.8	Kd	8.52
3jzp	1502.27	-1077.63	5	2	5713.9	1484.6	24	6.9517	2.46	40.62	106.8	4846.6	3jzp	Protein-Ligand	1.74	IC50	6.6
3jzr	1746.75	-1364.96	7	4	6118.6	1493.1	29	8.4685	1.44	41.65	256	5366.8	3jzr	Protein-Ligand	2.1	IC50	7.44
3jzs	1726.22	-1181.97	3.5	2	5262.8	1424.4	26	7.52645	0.71	39	92.9	4535.9	3jzs	Protein-Ligand	1.78	IC50	8.1
3k1r	2561.88	-2444.84	21	17	11950.3	5863.4	70	20.9076	0.6	73.26	802.7	10632.3	3k1r	Protein-Protein	2.3	Kd	9
3k26	714.311	-424.222	2.5	3	15641.7	559.4	17	4.80588	1.24	144.86	98.7	20399	3k26	Protein-Ligand	1.58	Kd	3.4
3k8p	1726.33	-2561.49	10	11	16445.9	30808.3	49	14.5969	-2.05	130.56	199.8	15727.4	3k8p	Protein-Protein	2.6	Kd	8
3kj0	2135.84	-1996.61	10	11	8994.3	2692.1	48	14.2821	-3.13	44.98	417.3	8860.3	3kj0	Protein-Protein	1.7	Kd	8.7
3kj1	2245.93	-2027.2	10	10	8501	2532.4	53	15.5979	-1.14	44.69	403.8	8539.8	3kj1	Protein-Protein	1.95	Kd	8.7
3kj2	2127.97	-1976.1	6.5	8	8435.9	2528.7	41	11.9742	-1.27	44.73	265.2	8468.1	3kj2	Protein-Protein	2.35	Kd	8.7
3knb	1544.9	-2048.52	5.5	9	5584.6	5385.6	34	10.3029	-0.03	37.32	344.1	5667.3	3knb	Protein-Protein	1.4	Kd	6.03
3kuc	1068.62	-1588.35	15.5	11	8821.7	5100	34	10.4149	-2.51	57.08	347.1	9422	3kuc	Protein-Protein	1.92	Kd	6.35
3kud	872.743	-1454.18	5	10	8151.4	4955	27	8.45869	-2.68	49.35	294.6	9321.4	3kud	Protein-Protein	2.15	Kd	5.77
3kv4	3135.99	-3012.41	11.5	9	21136.9	2015.1	86	25.4187	3.97	184.78	560.7	24100.2	3kv4	Protein-Protein	2.19	Kd	6
3kw5	1956.48	-2290.5	13	11	11616	5041.1	47	13.9912	-1.94	74.36	512.8	12565.6	3kw5	Protein-Protein	2.83	Kd	6.41
3kyi	915.852	-1204.59	5	1	6633.5	6292.8	17	4.73869	1.8	48.75	46.3	7199.8	3kyi	Protein-Protein	2.8	Kd	3.66
3l3x	861.734	-848.157	8.5	5	12691.7	1454	24	7.19391	-2	128.34	94	13843.9	3l3x	Protein-Ligand	1.55	IC50	6.15
3l3z	890.22	-882.561	6	5	12524.2	1500	26	7.80235	-1.76	129.35	108.8	13797.7	3l3z	Protein-Ligand	2	IC50	4.87
3l6x	2650.41	-2135.02	14.5	12	20290.8	2387.2	64	19.1679	-6.86	143.9	633.9	24103	3l6x	Protein-Ligand	2.4	Kd	4.4
3l9j	1829.54	-1898.65	7	9	7138.5	8465	49	14.616	-4.07	51.13	292.2	7518.6	3l9j	Protein-Protein	2.1	Kd	9.47
3lbx	2276.97	-2234.98	12	9	11146.9	13886.3	47	14.3884	-4.57	22.2	461.1	7729.9	3lbx	Protein-Protein	2.8	Kd	6.4
3lms	2040.39	-2806.9	13.5	15	12681.7	5046	52	15.8965	-1.84	125.56	699.2	19140.5	3lms	Protein-Protein	2.5	Ki	8.92
3m18	1275.19	-2682.31	6.5	14	11531.4	6413.7	46	13.9091	-2.56	86.47	511.1	14104	3m18	Protein-Protein	1.95	Kd	9.74
3mca	1419.68	-3263.52	13	13	19614.7	19227.8	42	12.9802	-6.28	150.2	651.4	21212	3mca	Protein-Protein	2.74	Kd	6.41
3me2	513.07	-1429.77	4.5	5	8334.8	11339.9	27	8.04109	-1.87	63.8	153.3	9125.1	3me2	Protein-Protein	2.8	Kd	10.17
3mj7	1619.69	-2049.82	9.5	15	13316.1	12115.7	40	12.3077	-1.01	63.21	417.5	12973.7	3mj7	Protein-Protein	2.8	Kd	5.3
3mzg	2488.69	-3324.9	14.5	14	10789.9	11891.7	55	16.6971	-3.89	67.35	515.5	10348.1	3mzg	Protein-Protein	2.1	Kd	2.3
3mzw	1399.62	-2080.1	7.5	8	28228.4	4095.3	31	9.60757	-2.82	261.95	392.2	32394.3	3mzw	Protein-Protein	2.9	Kd	10.66
3n00	2514.7	-1830.34	7.5	5	9884.6	2317	39	11.4767	1.64	79.06	266.8	10181.9	3n00	Protein-Protein	2.6	IC50	6.66
3n06	2396.77	-3271.22	15	15	10443.9	11819.7	54	16.3936	-3.29	67.53	449.5	10347	3n06	Protein-Protein	2	Kd	2.51
3n0p	2445.56	-3296.23	14.5	16	10744.9	11988.1	54	16.4096	-3.89	67.53	515.5	10347	3n0p	Protein-Protein	2.1	Kd	2.29
3n4i	2331.39	-3585.46	11.5	17	11283.9	8126.9	67	20.4116	-3.59	93.89	634.1	14951.5	3n4i	Protein-Protein	1.56	Kd	8.96
3ncb	2377.81	-3272.08	12	13	10807.2	12007.4	56	17.0646	-4.66	67.53	512	10347	3ncb	Protein-Protein	2.1	Kd	1.03
3ncc	2314.78	-3154.38	11	14	10742.6	11956.8	54	16.2018	-3.53	67.35	434.7	10348.1	3ncc	Protein-Protein	2.5	Kd	.67
3nvn	1316.51	-2839.9	13.5	20	18597.9	21620.6	54	16.864	-1.91	137.16	673.8	21851.3	3nvn	Protein-Protein	2.26	Kd	8.03
3o34	827.638	-605.097	10	3	11010.7	1749.7	14	4.13829	-1.24	116.1	121.8	12545.2	3o34	Protein-Protein	1.9	Kd	5.06
3o40	2835.7	-2387.91	6	5	10579.4	3621.2	38	10.9815	-0.11	72.4	218.8	11477.7	3o40	Protein-Protein	2.1	Ki	8.85
3o43	2527.52	-2178.79	4	5	10472.6	3571	38	11.2161	0.27	72.4	212.7	11477.7	3o43	Protein-Protein	2.8	Ki	8.05
3oap	1262.04	-1003.93	6	3	10897.8	1517.7	22	6.43199	-2	98.35	94	11758.1	3oap	Protein-Ligand	2.05	Kd	6.26
3ob1	628.757	-694.634	6.5	5	1521.8	14922.6	25	7.57841	-1.84	-2.51	267.1	480	3ob1	Protein-Ligand	2.2	Kd	5.42
3oe0	2157.81	-2137.4	19.5	11	23856.5	1990.4	48	14.2692	-2.74	569.63	468.6	83789.7	3oe0	Protein-Ligand	2.9	Ki	8.6
3ohm	2625.33	-4634.71	13.5	13	15781.1	34905	54	16.5085	-3.55	116.51	362.7	17690.4	3ohm	Protein-Protein	2.7	Kd	6.7
3oiq	1353.18	-1199.79	7	4	10718.2	3293.1	24	6.96958	-0.89	81.84	214.5	10054.9	3oiq	Protein-Protein	2.4	Kd	5.42
3oky	1375.28	-3386.35	8.5	5	26894.5	24808.4	28	8.37734	-2.53	262.09	242.9	34767.2	3oky	Protein-Protein	2.19	Kd	5.89
3ol2	1391.45	-3903.12	11.5	6	28461.5	22089.1	42	12.2935	-0.99	238.28	238.9	34704.4	3ol2	Protein-Protein	2.99	Kd	5.26
3olm	1704.23	-1857.51	11.5	4	23238.8	4780.9	32	9.35185	-0.6	146.06	145.3	23004.8	3olm	Protein-Protein	2.5	Kd	4.04
3ona	1070.48	-1513.34	11.5	5	8307.5	4767.4	26	7.74747	-1.88	66.09	247.5	9116.5	3ona	Protein-Protein	2.6	Kd	6.17
3ouw	2282.29	-2585.42	13	10	22555.7	3447	44	13.155	-3.27	219.28	393.6	27641.7	3ouw	Protein-Protein	2.91	Kd	7.64
3oux	3453.51	-3809.92	30	18	22465.6	5531	107	32.1085	-7.76	221.39	705.3	28005.7	3oux	Protein-Protein	2.4	Kd	7.46
3p71	2522.49	-3855.18	17.5	18	14891.1	13455.7	59	18.0118	-3.15	118.15	552.9	17562.1	3p71	Protein-Protein	2.7	Kd	6.42
3p92	1264.38	-1799.32	10.5	10	9927.3	3995.5	40	12.0264	-2.5	91.36	516.6	12817	3p92	Protein-Protein	1.6	Ki	8.23
3p95	1303.87	-1844.96	10.5	10	9740.8	3948.9	42	12.8441	-1.73	91.36	455.6	12817	3p95	Protein-Protein	1.3	Ki	5.82
3pnr	2375.84	-2808.74	11	9	11852.4	7950	43	12.8004	0.75	88.05	449.7	13847.5	3pnr	Protein-Protein	2.6	Ki	7.92
3qc8	1515.74	-2022.61	9.5	9	9303.3	5238.9	40	11.8737	2.95	59.55	305.6	9312.6	3qc8	Protein-Protein	2.2	Kd	4.95
3qq8	2060.32	-2405.65	15	7	10121.1	5151.7	56	16.3116	-0.69	60.69	161.6	9724.9	3qq8	Protein-Protein	2	Kd	5.82
3qsk	1155.64	-1470.38	6	7	6820.6	6372.3	37	11.3971	1.36	27.94	383.9	6896	3qsk	Protein-Protein	1.75	Kd	7.04
3rgf	3312.05	-3942.33	21	14	18380.7	14242.2	67	19.9062	-1.22	122.63	475.7	17716.5	3rgf	Protein-Protein	2.2	Kd	8.15
3sgb	1355.89	-1573.16	8.5	5	7492.6	3525.9	30	9.0138	-0.09	67.03	256.8	10932.8	3sgb	Protein-Protein	1.8	Kd	10.75
3t04	1590.03	-1646.5	11.5	1	5702.6	6736.1	16	4.62834	-0.99	31.74	47.8	5704.6	3t04	Protein-Protein	2.1	Kd	7.28
3tac	2693.8	-4364.78	16.5	13	14651	16870.9	56	16.9937	-4.13	133.53	484.5	18124.5	3tac	Protein-Protein	2.2	Kd	6.26
3tgk	1358.08	-1446.67	15.5	10	9725.3	3742.5	37	11.3912	-1.37	91.34	553.2	12460.7	3tgk	Protein-Protein	1.7	Ki	4.920819
3tnf	2260.94	-4305.82	8	10	8850.7	24427	37	11.1526	0.18	54.52	383.7	9544.7	3tnf	Protein-Protein	2.5	Kd	11
3uyo	2116.83	-2051.39	8	8	7171.1	5685.7	37	11.264	-0.46	37.84	338.8	6611.4	3uyo	Protein-Protein	1.83	Kd	5.17
3zyi	1395.75	-3294.81	11.5	9	18438.3	15848	49	14.5076	-0.01	194.03	460.5	22350.1	3zyi	Protein-Protein	2.6	Kd	8.14
4er4	2002.2	-1642.62	14	5	13682.1	1371.7	47	14.0609	-1.92	145.85	316.6	19228.5	4er4	Protein-Ligand	2.1	Ki	6.8
